,run,client,samples,r2
327,6,c2_c3,1719,0.7434635488747798
328,6,c2_c3,2000,0.7311748098984745
329,6,c2_c3,2389,0.7288803013297814
330,6,c2_c3,2930,0.7276035986393645
331,6,c2_c3,3682,0.7301246838360143
332,6,c2_c3,4727,0.7103349448994443
333,6,c2_c3,6179,0.7022713012692683
334,6,c2_c3,8196,0.6904874558392267
335,6,c2_c3,11000,0.6904874558392267
336,7,c1_c2,100,0.07211864242402055
337,7,c1_c2,131,0.07298932597692931
338,7,c1_c2,140,0.09581011031410835
339,7,c1_c2,151,0.04475585579348118
340,7,c1_c2,166,0.039858540019861444
341,7,c1_c2,184,0.03946427929127472
342,7,c1_c2,208,-0.045530978934763544
343,7,c1_c2,238,-0.0510112683531585
344,7,c1_c2,277,-0.04066912427970859
345,7,c1_c2,327,-0.036053876908578975
346,7,c1_c2,391,-0.03367872482998835
347,7,c1_c2,472,-0.06883469923303953
348,7,c1_c2,577,-0.0934906100141244
349,7,c1_c2,710,-0.35372744435522474
350,7,c1_c2,881,-0.4713284642781068
351,7,c1_c2,1100,-0.4713284642781068
352,7,c1_c3,100,0.07211864242402055
353,7,c1_c3,200,-0.08645754350128443
354,7,c1_c3,238,-0.4556587550006266
355,7,c1_c3,293,-0.5415057676421433
356,7,c1_c3,368,-0.4683703534180488
357,7,c1_c3,472,-0.7604061743214485
358,7,c1_c3,617,-0.6603422139054826
359,7,c1_c3,819,-0.9754286961082346
360,7,c1_c3,1100,-1.2000760743235097
361,7,c1_c3,1489,-1.2208959833438509
362,7,c1_c3,2030,-1.2774085658362666
363,7,c1_c3,2782,-1.3947014065193972
364,7,c1_c3,3827,-1.4658845918452013
365,7,c1_c3,5279,-1.4274155279323022
366,7,c1_c3,7296,-1.3008252383381893
367,7,c1_c3,10100,-1.3008252383381893
368,7,c2_c3,1000,0.5833386295504827
369,7,c2_c3,1100,0.5806591743832674
370,7,c2_c3,1138,0.5675253207386273
371,7,c2_c3,1193,0.5747830883251359
372,7,c2_c3,1268,0.5495176821952503
373,7,c2_c3,1372,0.5366725644517596
374,7,c2_c3,1517,0.5420486175155501
375,7,c2_c3,1719,0.5371777824930344
376,7,c2_c3,2000,0.526513330311702
377,7,c2_c3,2389,0.5047531657475789
378,7,c2_c3,2930,0.4857140702216849
379,7,c2_c3,3682,0.4756744888327552
380,7,c2_c3,4727,0.46627616100116653
381,7,c2_c3,6179,0.44787421368474967
382,7,c2_c3,8196,0.44050294516597854
383,7,c2_c3,11000,0.44050294516597854
384,8,c1_c2,100,0.14739652490102073
385,8,c1_c2,131,-0.044683255251005916
386,8,c1_c2,140,-0.010889805210185566
387,8,c1_c2,151,-0.027791584607721687
388,8,c1_c2,166,0.10005988096071827
389,8,c1_c2,184,-0.027347906149419066
390,8,c1_c2,208,-0.004648368243689749
391,8,c1_c2,238,-0.142687323685871
392,8,c1_c2,277,-0.3058811718891883
393,8,c1_c2,327,-0.47433128139221514
394,8,c1_c2,391,-0.3580713898438044
395,8,c1_c2,472,-0.3888243454753122
396,8,c1_c2,577,-0.3196830761386791
397,8,c1_c2,710,-0.2998822386015014
398,8,c1_c2,881,-0.33010922931410946
399,8,c1_c2,1100,-0.33010922931410946
400,8,c1_c3,100,0.14739652490102073
401,8,c1_c3,200,-0.11876219254262121
402,8,c1_c3,238,-0.18345634547449619
403,8,c1_c3,293,-0.2097165426465455
404,8,c1_c3,368,-0.2505994872754531
405,8,c1_c3,472,-0.45022043441070747
406,8,c1_c3,617,-0.5077688998906118
407,8,c1_c3,819,-0.4910769481364483
408,8,c1_c3,1100,-0.8970208752289925
409,8,c1_c3,1489,-1.196994572032461
410,8,c1_c3,2030,-1.3446471453393585
411,8,c1_c3,2782,-1.2349856536859751
412,8,c1_c3,3827,-1.1092926965781804
413,8,c1_c3,5279,-1.235807131333846
414,8,c1_c3,7296,-1.2357779036449137
415,8,c1_c3,10100,-1.2357779036449137
416,8,c2_c3,1000,0.5985215972077444
417,8,c2_c3,1100,0.6024734864952674
418,8,c2_c3,1138,0.605579022974285
419,8,c2_c3,1193,0.5998250538516173
420,8,c2_c3,1268,0.5872911881675628
421,8,c2_c3,1372,0.5883326907508422
422,8,c2_c3,1517,0.5632984720614723
423,8,c2_c3,1719,0.5484750074198488
424,8,c2_c3,2000,0.5125328874180555
425,8,c2_c3,2389,0.503842339958656
426,8,c2_c3,2930,0.4742888223678128
427,8,c2_c3,3682,0.45453316835674995
428,8,c2_c3,4727,0.4412500081384403
429,8,c2_c3,6179,0.42861023733887726
430,8,c2_c3,8196,0.4061325747012351
431,8,c2_c3,11000,0.4061325747012351
432,9,c1_c2,100,0.2745150804230142
433,9,c1_c2,131,0.267975281484087
434,9,c1_c2,140,0.2448810313297516
435,9,c1_c2,151,0.23850733866455065
436,9,c1_c2,166,0.20245544439919194
437,9,c1_c2,184,0.18351376864332214
438,9,c1_c2,208,0.19284897530320655
439,9,c1_c2,238,0.159179897996362
440,9,c1_c2,277,0.11562976003514591
441,9,c1_c2,327,-0.0690473668145104
442,9,c1_c2,391,-0.04197374838383694
443,9,c1_c2,472,-0.2860041101298021
444,9,c1_c2,577,-0.19594939155442903
445,9,c1_c2,710,-0.16764129983740683
446,9,c1_c2,881,-0.17968395146147054
447,9,c1_c2,1100,-0.17968395146147054
448,9,c1_c3,100,0.2745150804230142
449,9,c1_c3,200,0.02205522785797842
450,9,c1_c3,238,0.03951946023665176
451,9,c1_c3,293,-0.282447558914354
452,9,c1_c3,368,-0.255348961627502
453,9,c1_c3,472,-0.47671890903543135
454,9,c1_c3,617,-0.7404353106543942
455,9,c1_c3,819,-0.6920366537137905
456,9,c1_c3,1100,-0.7109767570334184
457,9,c1_c3,1489,-0.841920380960766
458,9,c1_c3,2030,-0.8546924459328409
459,9,c1_c3,2782,-1.1250697749743384
460,9,c1_c3,3827,-1.2176445349781546
461,9,c1_c3,5279,-1.3401829128072644
462,9,c1_c3,7296,-1.2799675741090897
463,9,c1_c3,10100,-1.2799675741090897
464,9,c2_c3,1000,0.6582063727705008
465,9,c2_c3,1100,0.6579900977366142
466,9,c2_c3,1138,0.6699100428000673
467,9,c2_c3,1193,0.6674874340159732
468,9,c2_c3,1268,0.6814742816833965
469,9,c2_c3,1372,0.6974748938452063
470,9,c2_c3,1517,0.7002799708189387
471,9,c2_c3,1719,0.7069375278724962
472,9,c2_c3,2000,0.7154213682809603
473,9,c2_c3,2389,0.7094771706285636
474,9,c2_c3,2930,0.7137375465043361
475,9,c2_c3,3682,0.7064915925707391
476,9,c2_c3,4727,0.69799275173296
477,9,c2_c3,6179,0.6754353148664061
478,9,c2_c3,8196,0.676504506934393
479,9,c2_c3,11000,0.676504506934393
